1	223.241166397	59.8037056794	0.01	-1.66964876652
2	223.211166397	59.7937056794	0.01	0.0182880759239
3	223.221166397	59.7937056794	0.01	0.612874209881
4	223.211166397	59.7837056794	0.01	0.182209759951
5	223.231166397	59.7837056794	0.01	-0.884429872036
6	223.241166397	59.7837056794	0.01	-2.35716199875
7	223.241166397	59.7737056794	0.01	2.36608242989
8	223.231166397	59.7637056794	0.01	-0.983622193336
9	223.261166397	59.7637056794	0.01	-0.138252586126
10	223.271166397	59.7637056794	0.01	-1.61277151108
11	223.291166397	59.7637056794	0.01	0.00805201567709
12	223.251166397	59.7537056794	0.01	-2.10453653336
13	223.261166397	59.7537056794	0.01	0.72448849678
14	223.321166397	59.7537056794	0.01	-1.01013338566
15	223.151166397	59.7437056794	0.01	-0.650687098503
16	223.241166397	59.7437056794	0.01	-0.34039503336
17	223.251166397	59.7437056794	0.01	-0.849592983723
18	223.271166397	59.7437056794	0.01	-0.575890183449
19	223.151166397	59.7337056794	0.01	0.690289378166
20	223.271166397	59.7337056794	0.01	1.56023597717
21	223.281166397	59.7337056794	0.01	0.0145515203476
22	223.141166397	59.7237056794	0.01	-0.0431151241064
23	223.151166397	59.7237056794	0.01	2.25601172447
24	223.161166397	59.7237056794	0.01	-9.71084785461
25	223.171166397	59.7237056794	0.01	0.242376208305
26	223.261166397	59.7237056794	0.01	-1.79187619686
27	223.271166397	59.7237056794	0.01	-0.198300629854
28	223.281166397	59.7237056794	0.01	2.32295393944
29	223.301166397	59.7237056794	0.01	-1.5713365078
30	223.321166397	59.7237056794	0.01	-1.32439875603
31	223.331166397	59.7237056794	0.01	-0.593928277493
32	223.151166397	59.7137056794	0.01	2.21365976334
33	223.161166397	59.7137056794	0.01	-0.155300110579
34	223.171166397	59.7137056794	0.01	-0.312370866537
35	223.181166397	59.7137056794	0.01	-0.443545043468
36	223.191166397	59.7137056794	0.01	-2.80987739563
37	223.211166397	59.7137056794	0.01	-2.85338711739
38	223.271166397	59.7137056794	0.01	2.3016397953
39	223.281166397	59.7137056794	0.01	0.681724190712
40	223.291166397	59.7137056794	0.01	-2.54555535316
41	223.301166397	59.7137056794	0.01	0.243528008461
42	223.311166397	59.7137056794	0.01	0.281425863504
43	223.321166397	59.7137056794	0.01	2.4209728241
44	223.131166397	59.7037056794	0.01	1.02029049397
45	223.141166397	59.7037056794	0.01	0.953690290451
